designation,source_id,ra,dec,parallax,pmra,pmdec,ruwe,phot_g_mean_mag,bp_rp,bp_g,radial_velocity,phot_variable_flag,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,teff_gspphot,logg_gspphot,mh_gspphot,distance_gspphot,azero_gspphot,ag_gspphot,ebpminrp_gspphot
Gaia DR3 598883848843509504,598883848843509504,132.73095434245968,11.378497848639695,0.31823762265891165,-2.103579241631743,-1.2386500756995797,1.0064276,16.111115,0.8769703,0.35339928,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,5441.1367,4.3846,-0.5059,1733.3162,0.0112,0.0093,0.005
Gaia DR3 598883848845792000,598883848845792000,132.73339968539378,11.378897289357104,,,,,21.104424,3.681631,2.1305294,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 598883917562982144,598883917562982144,132.686976829281,11.36700675003289,-0.016925830445038786,1.4796687857993192,-3.7597403176505533,1.0504401,20.421043,1.5487003,0.6092644,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 598883917565244288,598883917565244288,132.70002066900798,11.369103852321983,0.9312653308493132,-11.998675642496186,-1.9632861010613574,1.0688142,20.3794,1.8977413,0.7659893,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 598883921858092672,598883921858092672,132.70083052180274,11.365647710593215,0.1814580088037221,-0.33485398929557303,-1.4578577375068384,1.0369551,18.537165,0.9084549,0.35289192,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,5171.3223,4.7945,-1.9117,2336.2615,0.0046,0.0038,0.002
Gaia DR3 598883956217830144,598883956217830144,132.70703671581833,11.370660991948746,0.8547542875619024,-3.6100536948403166,-0.7333456531251636,0.9753359,18.948278,1.8506508,0.9415207,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,3763.381,4.7941,-0.3741,1075.2322,0.0314,0.0221,0.0123
Gaia DR3 598883986282463104,598883986282463104,132.67966219819647,11.378655877466027,0.5991707109525832,3.5826761400030316,-7.556052235285045,0.99397147,15.945396,0.90182495,0.37172127,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,5429.768,4.4232,-0.1816,1541.3915,0.024,0.0198,0.0106
Gaia DR3 598883986287014016,598883986287014016,132.68157891793507,11.38030081396303,-0.24955548097829738,-2.924176305026001,-3.8370458529875227,0.98209894,19.618793,1.2900429,0.6512737,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 598883990577158400,598883990577158400,132.68137536268836,11.372833748898689,2.063215663282622,-11.406191823595378,-2.412850232749079,1.0581692,20.3983,1.8934517,0.7528019,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 598884089361685248,598884089361685248,132.73078937415252,11.396844252422964,,,,,21.170948,1.394556,-1.1666126,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 598884162376256768,598884162376256768,132.71626891530536,11.399033432277305,0.4860899590577819,-6.061670422510309,-5.652529799751761,0.9810884,15.837666,0.9067097,0.37042236,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,5523.4375,4.4213,-0.1561,1514.46,0.0065,0.0053,0.0028
Gaia DR3 598884261160364416,598884261160364416,132.78677881987153,11.362275110318691,0.42974092111074996,-3.4900298564094387,1.1515766082296142,1.206862,17.45615,1.0511189,0.4400978,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,4978.7925,4.6284,-0.7877,1615.9385,0.0157,0.0126,0.0068
Gaia DR3 598884295519951616,598884295519951616,132.80750796889785,11.363854978178457,1.1072676426076786,-10.941867978916243,-2.9223860683746397,1.1254998,15.308959,1.0250616,0.4315977,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,5109.353,4.4737,-0.0821,910.3472,0.0285,0.023,0.0122
Gaia DR3 598884295520224640,598884295520224640,132.8004422810041,11.37491239804736,,,,,20.972256,1.2404976,0.39822006,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 598884329882173568,598884329882173568,132.8326335616494,11.36688426644787,0.1851081037688059,-0.268698932496652,-9.991447730627321,1.1586763,17.39219,1.3091888,-1.3399773,,NOT_AVAILABLE,0,false,false,false,false,false,false,true,,,,,,,
Gaia DR3 598884334174935296,598884334174935296,132.83279493282666,11.367933312612767,2.9998805498955434,15.671242949889665,-31.357486788566444,1.5481915,9.96569,1.1147232,0.45341492,-21.481228,NOT_AVAILABLE,0,true,true,false,false,false,false,true,,,,,,,
Gaia DR3 598884398599324544,598884398599324544,132.8154101286966,11.38211954312319,-0.270798720756772,1.3236356757494059,-4.698319339001961,1.0390495,18.713326,0.84635735,0.3598423,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,5440.596,4.7429,-1.4829,3234.6436,0.0032,0.0026,0.0014
Gaia DR3 598884402894414336,598884402894414336,132.80427963360802,11.37652348802117,0.36874314241019346,2.022325377806595,-7.789512017295312,0.9869765,18.831102,0.6788025,0.28154755,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,5978.1655,4.7245,-3.9303,4358.7993,0.0026,0.0022,0.0012
Gaia DR3 598884402894526464,598884402894526464,132.81160874988694,11.377484703697712,0.8271084931027847,0.22017611810350624,0.4100614755864493,1.0265284,20.33887,0.84202766,0.3551941,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 598884437254149376,598884437254149376,132.83011880860226,11.383770745107482,0.341056697907507,-0.36881131066937406,-0.31772893160147087,0.9790056,18.87169,1.2544289,0.5442295,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,4426.033,4.825,-1.0455,1672.6016,0.0038,0.0029,0.0016
Gaia DR3 598884437254150016,598884437254150016,132.82198778814887,11.390680707474013,0.7924544294670707,-29.062467005725836,-21.148244675085763,1.075583,16.791592,1.0315113,0.4340458,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,4972.9355,4.7902,-1.3613,955.1656,0.0064,0.0051,0.0028
Gaia DR3 598884437254681344,598884437254681344,132.82113271750228,11.390939008770589,,,,,20.959492,0.22783661,-0.17435074,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 598884540333372160,598884540333372160,132.77193022899576,11.378650799600162,0.17065480710846603,-2.7073605496892252,0.7901891129892566,0.9058003,20.047264,1.4599266,0.73233604,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 598884540333373952,598884540333373952,132.76696853879614,11.374115535439142,0.47814234558333446,-3.3263948184231356,1.4765734481467334,0.9413352,16.170515,0.8680029,0.3540516,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,5527.678,4.582,-0.4085,1359.1008,0.0093,0.0077,0.0042
Gaia DR3 598884570398288000,598884570398288000,132.77948217045284,11.388153185571097,0.8584371899215874,-9.251307317379538,-3.0009231935004355,1.148412,20.611347,2.23802,0.9975128,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 598884574693108480,598884574693108480,132.7825966006415,11.386318581087362,0.33904909666616023,-2.181681979633962,1.8717462712354485,1.0143505,15.932506,0.6665211,0.2556734,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,6503.249,4.3514,-0.7508,2223.2324,0.1913,0.1664,0.0904
Gaia DR3 598884574693321728,598884574693321728,132.78927190376456,11.386158357505936,0.6933551807398588,0.5673640326600313,0.48847191107461346,1.0516516,20.704996,0.90273094,-0.02542305,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 598884609052844800,598884609052844800,132.79570285569392,11.386554592433525,0.4630359972841397,9.580823823089503,-17.702604074640654,1.063895,16.722965,0.81132126,0.31848907,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,5607.223,4.5887,-1.1281,1669.9325,0.0103,0.0086,0.0047
Gaia DR3 598884643412580480,598884643412580480,132.81658952520348,11.396388521863226,0.5175585413441636,5.404313685838231,-3.3401527295105033,0.9656178,19.59658,2.122673,1.0674801,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 598884643413716864,598884643413716864,132.81072861185123,11.400772485198585,1.1652725379429094,12.748520054196582,-12.947646757451265,1.028146,20.401339,0.2574463,-0.009744644,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 598884677772321920,598884677772321920,132.7925856596606,11.390249213176759,0.24246790238331184,-3.364089327298541,-4.556962613277616,1.011762,17.820942,0.718338,0.26703072,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,5908.185,4.7038,-2.4365,2674.4553,0.0077,0.0066,0.0036
Gaia DR3 598884746491793024,598884746491793024,132.85114939975372,11.388125297348465,1.1537852378067346,-11.078434808363085,-2.691712018221767,1.1746031,13.011026,0.7392645,0.29145813,35.20204,NOT_AVAILABLE,0,true,true,false,false,false,false,true,,,,,,,
Gaia DR3 598884780851531136,598884780851531136,132.85069161169693,11.399253498739697,0.29193543951564244,4.245138022729866,-1.7207508291238405,1.021242,18.270138,1.1373863,0.50740623,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,4805.82,4.6972,-0.6571,2049.9128,0.0055,0.0043,0.0023
Gaia DR3 598884815211270656,598884815211270656,132.83476601456698,11.395035288239367,0.7003683190664362,2.602206123933947,-8.680203608309968,0.98256165,19.105337,2.1394024,1.1358109,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 598884815211270912,598884815211270912,132.83043801819642,11.394532078496326,0.4399842674446252,-9.51029328469044,-8.55471654005222,0.9931878,19.202265,2.0319939,1.0360203,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 598884815211762432,598884815211762432,132.8346943777889,11.397316660376195,,,,,20.932184,0.46136093,0.459383,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 598884849571007488,598884849571007488,132.85083056267342,11.407076174930811,2.0043168046222157,9.639638415950996,-7.135583069129814,1.0494491,17.895937,2.3600502,1.2607613,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,3531.311,4.7422,-0.4259,429.0256,0.5905,0.394,0.2402
Gaia DR3 598884879635668352,598884879635668352,132.86826515735325,11.397020212446115,0.7548156380071137,-4.89735559695903,6.7749186788173,1.1208245,19.45126,2.1791248,1.0296688,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 598884879635780608,598884879635780608,132.8714611407586,11.403409093449222,-1.3679555617749575,1.7312933775325756,-3.9114646468748675,1.0118576,20.519442,1.394844,0.56378937,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 598884918290482944,598884918290482944,132.88045341841837,11.419830089864492,0.6861293213142574,-2.9893289828321765,0.9250878275578438,0.9267095,19.00276,1.9428787,0.97639465,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 598884952650222336,598884952650222336,132.84974869133723,11.41369687300574,1.1383217473343883,-10.931947756545823,-2.7417537125799676,1.0298392,13.148294,0.7302246,0.28411198,34.536354,NOT_AVAILABLE,0,true,true,false,false,false,true,true,5931.5225,4.1467,-0.2933,830.3583,0.004,0.0034,0.0018
Gaia DR3 598884982714899072,598884982714899072,132.86847379490047,11.425690655490415,1.3817503709242,-10.52573774057949,-2.5492340545176724,1.0538055,19.016125,2.4560719,1.3107262,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 598884982717208192,598884982717208192,132.86927636528046,11.425475023270852,2.3757928442535685,-1.5392991340793754,-6.364149160599168,1.0673218,20.68552,0.9837036,0.15821457,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 598885017074625536,598885017074625536,132.8157186809881,11.403912535976708,1.0706209856430717,-11.01621468778242,-2.6797970556444604,0.96194327,17.74151,2.209587,1.151413,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,3864.6638,4.3906,-0.0101,966.8072,0.8062,0.5585,0.3179
Gaia DR3 598885017076940800,598885017076940800,132.83235845437815,11.405992419633932,,,,,20.880405,2.0008087,0.7385826,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 598885021369700992,598885021369700992,132.82374352263747,11.407822281407496,1.4581632306231793,0.11260150088921704,-1.1826518887182162,0.9504984,19.781519,1.060358,0.48477554,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 598885021369701376,598885021369701376,132.82356798716233,11.401453214160444,-0.16392310929807863,-2.6394638624380615,-8.73256383126211,1.038219,18.931116,0.91575813,0.4072876,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,5256.982,4.774,-1.519,3103.6316,0.0039,0.0032,0.0017
Gaia DR3 598885051434474880,598885051434474880,132.83957718669518,11.416874055653016,-0.5994730593425588,-0.8877131767371884,-10.712286653910212,0.9295736,19.91792,1.005949,0.342968,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 598885085794212096,598885085794212096,132.8158142854347,11.411174404211199,1.0368882663724674,-11.286842852061671,-3.2265636460555744,1.0572429,19.79395,2.2668056,1.1163273,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 598885090090313216,598885090090313216,132.81881130702303,11.412776236640019,0.6223009458980135,-11.425226116157138,-2.5414879541695488,1.0912564,19.20007,2.3917446,1.26927,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 598885120156153856,598885120156153856,132.82677991651857,11.417932989075894,0.4185085626882725,-6.809568131253942,-7.24873153549566,1.0715885,20.60718,1.9175873,0.79336166,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 598885124448915584,598885124448915584,132.81846668115912,11.42814559770534,0.4706659018714848,-1.8143290406903865,-0.8908704576006645,1.0371773,20.594206,0.7472954,0.2871914,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 598885158808652288,598885158808652288,132.8515771959019,11.423345603341687,1.24026658671013,5.978385168360116,-16.278010329102507,1.0308701,17.922426,1.9613209,0.9780369,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,3697.5496,4.8589,-0.5427,504.1452,0.3567,0.2492,0.1385
Gaia DR3 598885158808652416,598885158808652416,132.84998120432726,11.421479112702258,0.8332392905362348,-0.9185441918070326,-4.108197084132636,1.061059,19.609695,1.4289742,0.60095024,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 598885188873431552,598885188873431552,132.85450766670996,11.435100089494561,5.0979181765780135,-6.745425639999706,0.23379477138629642,1.060437,20.677654,1.995966,0.7024021,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 598885193168390016,598885193168390016,132.8588167405252,11.43168068646105,-0.17057254881328415,-6.078766558005599E-4,-1.7846034041166057,0.9567688,19.42702,0.6629734,0.24422264,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 598885193168390400,598885193168390400,132.8537161722242,11.432739905529024,0.651117704242613,-3.1714823416244595,-16.836470866932142,1.0481999,19.442858,1.8260059,0.968771,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 598885257592909440,598885257592909440,132.8387131298898,11.442453995460973,0.7647381499093772,-5.278543943646721,1.9059908567038197,1.1022671,20.329962,2.004879,0.9086075,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 598885257593056512,598885257593056512,132.85390200892974,11.445088629380757,-0.5800328049619997,-1.33452306662172,-3.8499754405099735,1.0763644,20.63503,1.9228497,0.6330528,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 598885257595111296,598885257595111296,132.84573169404388,11.4493714430574,2.6221862273806362,2.005728280403797,-8.001040572583394,1.1161714,20.85874,1.1937733,0.048351288,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 598885261887866880,598885261887866880,132.8500187407214,11.440467150195163,0.6126338026394859,8.17248628267158,-15.36919942715342,1.0134206,19.401674,0.8989353,0.36918068,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 598885291952522752,598885291952522752,132.75322754009744,11.384121982315225,-0.19612796130928792,2.248844196920051,-2.3210995578941622,1.0553293,19.878464,1.5559616,0.77757454,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 598885291954817920,598885291954817920,132.75445454461268,11.389844456305127,0.4025626516067362,-7.809109207271861,-13.56447387619504,1.000403,20.658716,1.8917828,0.770277,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 598885360674295936,598885360674295936,132.7563861185979,11.396891589891212,1.375828682800579,8.870519035616486,9.765200351964447,1.1713645,20.437866,2.0826893,0.71378326,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 598885395031748992,598885395031748992,132.7659787057071,11.406699562116907,0.3147564648284852,2.5934366331258656,-4.817154225436915,0.99268603,19.421286,0.7227688,0.34098244,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 598885399326831488,598885399326831488,132.7588439957781,11.399253849780703,1.3642659156392365,6.87266856821429,9.494345597616531,0.95087785,17.957907,2.3243713,1.2423134,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,3613.9585,4.3677,-0.4572,834.1381,0.5877,0.3975,0.238
Gaia DR3 598885433686566144,598885433686566144,132.78449670380178,11.402000598658097,0.9285822809760657,0.3380995045294256,-1.9339296832082704,3.431664,14.946612,0.99981976,0.4008665,,NOT_AVAILABLE,0,true,true,false,false,false,true,true,5659.4907,4.0087,-0.3714,1417.7079,0.3745,0.3084,0.1656
Gaia DR3 598885498110967168,598885498110967168,132.7679859318003,11.413343248889174,0.4198185055909194,-2.7255110262158766,-8.65920804250182,1.0844635,18.777044,2.0558167,1.0473061,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,3441.0515,4.5282,-1.4402,484.1851,0.0525,0.0359,0.0204
Gaia DR3 598885498110972416,598885498110972416,132.76843245441273,11.423150013116965,2.732431490412146,1.030063847579308,4.599815426915853,0.97627753,19.296085,2.8913116,1.65802,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
